review,rating
Good product. Value for money.READ MORE,5
Not good SpO2 not available .you can't receive call from band.no speaker in it....not helofull....don't buy thisREAD MORE,2
Best bendREAD MORE,5
Very goodREAD MORE,5
Good design smart watch. Value for money.READ MORE,5
Not happy with productREAD MORE,3
Very nice.battery backup is nice 😊READ MORE,5
NYC ProductsREAD MORE,5
Value for moneyREAD MORE,5
Good lookingREAD MORE,3
NiceREAD MORE,4
It has no spo2 sensor. Keep in mind  .READ MORE,2
Battery backup is not good.READ MORE,3
"Really, love this bandREAD MORE",5
Best in this budget segment !!READ MORE,5
Nyc qualityREAD MORE,4
NiceREAD MORE,5
GoodREAD MORE,5
Worst .....very badREAD MORE,2
SuperbREAD MORE,5
Band is not goodREAD MORE,1
Very goodREAD MORE,5
I like More Than Other Bands.READ MORE,1
Awesome battery lifeREAD MORE,5
Overall it's great but the battery backup isnt good I charged it last night and again after using it now my batter is 40% .even tho I didn't even use activity tracker or anything .READ MORE,3
I order this product two times...both two times I received defective product.READ MORE,1
SuperREAD MORE,5
AverageREAD MORE,4
Awesome productREAD MORE,5
Good oneREAD MORE,4
NiceREAD MORE,4
Not badREAD MORE,5
Good product.....❤💯READ MORE,5
Nice productREAD MORE,5
Good qualityREAD MORE,5
Good product 👍READ MORE,5
The product is fine but the user hand hand is thin due to that She is unable to usr heart rate monitor and other functionsNot recomended for thin hand peopleREAD MORE,4
Very Good I like it so muchREAD MORE,5
"Good product, perfect buyREAD MORE",5
Value for moneyREAD MORE,3
Nice product.. But for 2000+ its too much.READ MORE,3
Very nice quality must buyREAD MORE,5
its amezing band !!✨Really best band!!🍁Real active bnad!!💯Water proof watch and battery bakeup is amazing..💯Good. Good Good!!...😊READ MORE,5
Awsome...I am using till now on regular basis....You can customize your home screen wallpaper.....READ MORE,5
"I am writing this after using this band for five days, heart rate tracker is not being properly synchronized with the mobile app. Heart rate shown on device and on the app are always different at the same time however steps tracker is working properly. Battery life of the product is a plus. I haven't charged it in 5 days and battery is still showing as 52% remaining.READ MORE",3
"If someone want to buy this,go ahead with your decision,product functioning and quality are quite good the essential features they all are working in right way but there is leg in heart beat sensor sometime it might be differ either previous one or correct one.READ MORE",4
Nice my kids r sports kids they are used aloteREAD MORE,4
Very nice I love itREAD MORE,4
GoodREAD MORE,5
Not goodREAD MORE,1
Its awsmmmmmmmREAD MORE,5
Quite goodREAD MORE,4
Nice productREAD MORE,4
Superb🙂👌👌READ MORE,5
Waste stupid product don't buy please 🙂READ MORE,1
Good productREAD MORE,4
"Running activity will be captured only 2 times a day.. for the 3rd time in a day running will not be captured., It will be captured as a walking activity.READ MORE",1
NiceREAD MORE,5
GoodREAD MORE,5
Best quality I love mi❤️❤️❤️❤️READ MORE,5
Just okREAD MORE,4
Dewign is not good but technically all functions working properly..READ MORE,4
GoodREAD MORE,4
Awesome purchase...Nice product..Go for it...Thanks flipcart ...READ MORE,5
Worth of moneyREAD MORE,4
NiceREAD MORE,5
Excellent productREAD MORE,5
AmazingREAD MORE,5
"I got defect piece, i am trying to return this product and i want replace this product, but replacement is not working in the appREAD MORE",1
SuperREAD MORE,5
some time the band is not charging...There is a charging problem of this product.READ MORE,1
Nice productREAD MORE,5
MustREAD MORE,5
Great experienceREAD MORE,5
Not badREAD MORE,5
Good product.....❤💯READ MORE,5
Nice productREAD MORE,5
Good qualityREAD MORE,5
Good product 👍READ MORE,5
The product is fine but the user hand hand is thin due to that She is unable to usr heart rate monitor and other functionsNot recomended for thin hand peopleREAD MORE,4
Very Good I like it so muchREAD MORE,5
"Good product, perfect buyREAD MORE",5
Value for moneyREAD MORE,3
Nice product.. But for 2000+ its too much.READ MORE,3
Activity trackers are not accurate.. but overall nice productREAD MORE,3
😔😔😔😔😔 bad systemREAD MORE,1
Nice product thnks filipkart 🤗🤗🤗🤗🤗🤗🙏READ MORE,5
"Superb and  well designed smart band, light weight easy to access ..definitely value for money.READ MORE",4
Very good productREAD MORE,5
Very nice 👌👌👍READ MORE,5
WorthyREAD MORE,5
The product iw great while I received...but after 4 months....today the band get disconnected from the mobile again and again...and I've to connect it manually...first I've to remove it from the Bluetooth connectes device ans search it once again...and only after that it get connected....😡😡😡READ MORE,5
AwesomeREAD MORE,5
Very very good productREAD MORE,5
"Not a great fitness tracker, doesn't track or record afternoon naps when it can track night sleep. The step counter isn't as accurate, there's always some discrepancy.READ MORE",2
Very nice productREAD MORE,5
Awesome productREAD MORE,3
NiceREAD MORE,5
Good productREAD MORE,5
"Suchh a woooowww watchhh 😅☝️❤️I love it 😍 Batter ,😋😋🙈Screen ❤️Design 🥰🧚READ MORE",5
GoodREAD MORE,4
SuperREAD MORE,5
SuperREAD MORE,4
awsmREAD MORE,5
This is good watch and lovely bandREAD MORE,4
SuperREAD MORE,5
NiceREAD MORE,4
Worth of moneyREAD MORE,4
NiceREAD MORE,5
Excellent productREAD MORE,5
AmazingREAD MORE,5
"I got defect piece, i am trying to return this product and i want replace this product, but replacement is not working in the appREAD MORE",1
SuperREAD MORE,5
some time the band is not charging...There is a charging problem of this product.READ MORE,1
Nice productREAD MORE,5
MustREAD MORE,5
Great experienceREAD MORE,5
4days Late than promise delivery date and after that they tell me come and self pickup from the nearst hub. Product is good but flipkart team is worse.   Now I m giving the review of this band after 1 month but the product is good battery back is osm but one this is worse that is sleep tracker and heart rate monitor.READ MORE,5
Product is good. Some time Inn accurately detail is reflecting.READ MORE,4
Value for moneyREAD MORE,4
Nice productREAD MORE,5
GoodREAD MORE,5
Excellent productREAD MORE,5
I love it.READ MORE,5
Is very nice product 😊READ MORE,5
"Value for moneyBest performance still now, using for almost a year.Thank you.READ MORE",4
A great buy and value for money all together ..people it's heart rate is inappropriate ..but how do they know that's it wrong n all 😂😂 which else machine they were using ...I have millions of watch face to choose from ..loved it ..just the firing is little bit bad.  But all the way greatREAD MORE,4
Activity trackers are not accurate.. but overall nice productREAD MORE,3
😔😔😔😔😔 bad systemREAD MORE,1
Nice product thnks filipkart 🤗🤗🤗🤗🤗🤗🙏READ MORE,5
"Superb and  well designed smart band, light weight easy to access ..definitely value for money.READ MORE",4
Very good productREAD MORE,5
Very nice 👌👌👍READ MORE,5
WorthyREAD MORE,5
The product iw great while I received...but after 4 months....today the band get disconnected from the mobile again and again...and I've to connect it manually...first I've to remove it from the Bluetooth connectes device ans search it once again...and only after that it get connected....😡😡😡READ MORE,5
AwesomeREAD MORE,5
Very very good productREAD MORE,5
"Not a great fitness tracker, doesn't track or record afternoon naps when it can track night sleep. The step counter isn't as accurate, there's always some discrepancy.READ MORE",2
Very nice productREAD MORE,5
Awesome productREAD MORE,3
NiceREAD MORE,5
Good productREAD MORE,5
"Suchh a woooowww watchhh 😅☝️❤️I love it 😍 Batter ,😋😋🙈Screen ❤️Design 🥰🧚READ MORE",5
GoodREAD MORE,4
Good oneREAD MORE,5
Nice one😘😘😍READ MORE,5
Nice productREAD MORE,5
Overall awesome worth of moneyREAD MORE,5
Very badREAD MORE,1
One of the best product i purchased on FlipkartREAD MORE,5
OkREAD MORE,4
Nice productREAD MORE,5
OsmREAD MORE,5
NICE..GOOD ONEREAD MORE,4
Very good product but battery issueREAD MORE,3
Nice productREAD MORE,4
Good fitness band but features are god not excellent Less weight display quality superREAD MORE,4
NicelyREAD MORE,3
Vary.. Nice 🙂READ MORE,5
Nice I love itREAD MORE,5
NiceREAD MORE,5
Good product for the money and good battery capacityREAD MORE,3
It's a amazing product..❤️READ MORE,5
Everything is goodREAD MORE,5
It is very good product for your money.READ MORE,4
This is a watch not a fitness bandREAD MORE,1
NiceREAD MORE,5
AwesomeREAD MORE,5
Nice product 👌READ MORE,5
Nice watchREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,5
Very niceREAD MORE,5
Bought two bands. All good 👍🏻READ MORE,5
Very good product Thankyou ....READ MORE,5
Some time mobile to band not conntedREAD MORE,4
"Nice band... battery backup is good,READ MORE",5
Not badREAD MORE,4
This was much best.. worth itREAD MORE,5
Not God this productsREAD MORE,1
Good productREAD MORE,5
"Excellent battery , Accuracy and display.Only issue is , Glass is kinda weak, Easy to get scratched. they should provide scratch guard in box.READ MORE",4
GoodREAD MORE,4
Worst battery lifeWhen connected to mobile just 4 days coming While I received band it's dead Worst batteryWorst heart rate sensorREAD MORE,1
Best productsREAD MORE,5
AwesomeREAD MORE,4
Best Band in the segment. Value for money product :))READ MORE,4
Very very niceREAD MORE,5
Best productREAD MORE,5
Very nice productREAD MORE,4
Good 👍READ MORE,5
"Screen - Very poor touch screen effect,Step calculation - Tracker is not working proper,Like swing,seasore activity tracking in our step calculation.So, tracking not working proper....READ MORE",1
It's working just fine no complaints.READ MORE,4
Good productREAD MORE,4
GoodREAD MORE,4
Super product..READ MORE,5
NiceREAD MORE,5
Superb ✌🏻READ MORE,4
ALMOST SUPERREAD MORE,4
Worth for moneyREAD MORE,5
Works fineREAD MORE,5
Not as band 5 but I wanted to exchange to5 .READ MORE,1
Super watch don't worry just Buy itREAD MORE,5
Awesome this very good productREAD MORE,5
very superbREAD MORE,4
Very nice product.READ MORE,4
Thanks FlipkartREAD MORE,5
I bought thisbfor my sister....she liked thisREAD MORE,5
CoolREAD MORE,4
Nice product but shows incorrect heart rateREAD MORE,4
Step count is not accurate.READ MORE,3
GoodREAD MORE,5
It is very good and also battery back up is good nearly 4 days is coming just 2 hours charging and also workout is good notifications and call is very nice I’m operating on mi bandREAD MORE,5
