review,rating
"Good and makes the room feel good for the eyes too. Makes the room feel bigger.Arrived safely and in quick time. Happy to have flip kart,READ MORE",5
It is worth the money. I even ordered one Wipro 7 W LED which was not even near to this. Eveready is cool and bright. Don't even try to glare it when it is switched ON!Quite bright...loved it.And am sure the one who has it will love it toooooooREAD MORE,5
"Mine is same story as those of many others.. I stay at Bangalore while my parents stay at my native village. The voltage at native goes so low that many a times we identify the normal incandescent bulb is switched on just by that glowing red filament.. The light coming out of it would be lesser than that of a candle!!I took it to home while going back from Bangalore, which I bought from flipkart (I had tried to get it at retail shops with no success, probably because of higher cost). I took...READ MORE",5
"Buy this for use in small rooms, bathrooms, small kitchens or any room less than 8x8.It's very energy efficient and bright.I had an 20w CFL in my bathroom before, and this one is much brighter than that.. and felt like this gives more natural light at a fraction of price..READ MORE",5
Awesome productREAD MORE,5
"Wow, amazing quality.  Super bright.  Very worth in this priceREAD MORE",5
Vary goodREAD MORE,5
all bulbs working fine nowREAD MORE,5
Very impressed with these bulbs.. Powerful spread of light at just 10 watts of power consumption. I am slowly replacing my CFLs with LEDs for sure..READ MORE,5
Awesome quality .READ MORE,5
one bulb got spoiled can I exchange with new one?READ MORE,1
It is giving very good brightness at this 10w. Worth for money. And I am using 9w Eveready bulbs from past 7 months. No issues.READ MORE,5
Good Quality.READ MORE,3
This product is also good..thanks filpkartREAD MORE,5
excilent led bulbREAD MORE,5
"This led light gives  very bright light, worth buying  itREAD MORE",5
fast delivery and good product workableREAD MORE,4
Already 2 bulbs are gone in 15 daysREAD MORE,1
GoodREAD MORE,5
Good productREAD MORE,4
goodREAD MORE,5
"From where to claim the warranty if bulb is not working after one month of use...location is Bangalore, Sarjapur Road. Over all the product is good but looks like old stock 2 bulb are not working after one month of use...READ MORE",2
Good ProductsREAD MORE,5
I used Eveready 9 W LED bulb and its very cheap and very niceREAD MORE,4
nice  productREAD MORE,5
right productREAD MORE,5
happyREAD MORE,4
6 lights are good ......working properly  10w ...good bright ....READ MORE,5
VERY GOOD PRODUCTREAD MORE,5
Beautiful Brightness ...💡I Get At Amazing Price Range...👌READ MORE,4
Good productREAD MORE,4
deserve five star!READ MORE,5
niceREAD MORE,5
LED is good but packing is too bad all packed are damageREAD MORE,4
Nice bulbs in a good price range..READ MORE,5
best productREAD MORE,5
"Item was delivered as promised BUT the packaging done by seller [FreezyRetails] was HORRIBLE to say the least. 40W LED light is big in size and require careful packing but when I opened the package, I was disappointed with carelessness of packing the bulb - NO cushion, THIN cartoon ! Its just by luck that bulb remained in alright state. Otherwise shipping and product quality is good.READ MORE",4
Verry verry goodREAD MORE,5
Nice itemREAD MORE,3
very nice product quality. but delivery system very BAD.READ MORE,5
goodREAD MORE,5
goodREAD MORE,5
1no. lightREAD MORE,5
Best Buy in this price 148₹ on bog shopping day .READ MORE,5
simply superbREAD MORE,5
2(Replace also) Time get damaged product and flipkart just give refund. waste 10 days to buy such a product. Now have to think twice to buy these small things from flipkart.READ MORE,1
Fully SatisfiedREAD MORE,5
niceREAD MORE,5
Good LED Bulb . Brightness  LightREAD MORE,4
Very bright go for it  :)READ MORE,5
after 5 day s one is deadREAD MORE,1
Nice product by Eveready & in-time delivery by flipkart.READ MORE,5
best led bulbREAD MORE,5
best led bulbREAD MORE,5
ausome brightnessREAD MORE,5
Super lightREAD MORE,5
just AWESOME.....READ MORE,5
A good product for better lighting in less power consumptionREAD MORE,5
"bad quality...I bought before same 10w good quality..then am trust Eveready, but now come cheap quality..see pictures attached.(.more led and big size old, small one new) new and old bulbs..2 bulbs printing 10w ,low luminance 900ul,may be cheating seller or manufacturer..not recommendedREAD MORE",2
10watt but 900 lumenREAD MORE,2
"Nice Package, Nice Product & Nice LED Bulb.READ MORE",5
awesomeREAD MORE,5
niceREAD MORE,4
packing is not goodREAD MORE,4
Very good product!READ MORE,4
Good productsREAD MORE,4
No betterREAD MORE,1
Very good ledREAD MORE,5
great lightREAD MORE,5
greatREAD MORE,5
Gud productREAD MORE,4
Everyday 10W LED are not good like Wipro. This are small and intensity of light is only 900Lumens where Wipro outshines by 1kLumens.READ MORE,3
"Product was good but i gave rating coz its 9watts in actual not 10 watts it has just wrote 10 watt but when break the led plastic i clearly found 9 leds there not 10 its 9watts. but product is good, you can see it has 9 ledsREAD MORE",3
very good productREAD MORE,5
bright lightsREAD MORE,4
Working fine till date. I GOT IT FOR 234 BUCKS.READ MORE,5
NiceREAD MORE,5
this product very best and the best qualityREAD MORE,5
Very good productREAD MORE,5
nice productsREAD MORE,5
it's a bright light and it's lighting power awesome...READ MORE,5
good product and i am satisfied with this product..........thank you flipkart..READ MORE,5
Nyc productREAD MORE,4
Nice worth itREAD MORE,5
Very good pair of bulb at a high pricedREAD MORE,5
The bulbs are original product of Eveready no doubt.it is shining more than 40w tube bar.i am impressed with the product and it's quality in low price point.after delivery I have checked all bulbs and all the bulbs are working well. I will thanks to Flipkart and the seller for good product delivery.READ MORE,5
LED Bulb is very good but battery is very poor quality...READ MORE,1
GoodREAD MORE,4
goodREAD MORE,5
Very bright. It is for big room or for office use. The brightness is just like the Sun. Size is big see imageHowever packaging was not safe.READ MORE,5
Perfectly Glowing and its 1800 lumen  to provide brightness.Recommended if you want (Bright day light).And specially it is flipkart assured + 2 years warranty written on its description page  which is missing in most of the other brand.So before you buy any electronic items see all the details carefully and warranty.READ MORE,5
Wow superb... BrightREAD MORE,5
very good product.READ MORE,5
Seller Does not even Check before packing the bulb working or not...in pack of 4 the rest of 2 bulbs not working . returned and wasted my 4 days.. thanks Flipkart and supercomnet to ur horrible packing and delivery serviceREAD MORE,1
"very old product, bulb manufactured in 2018 and battery was 2017, I got it on June 02, 2019. not expected this type of product sold in FlipkartREAD MORE",2
NiceREAD MORE,5
I bought this item. but after 11th day one item not working. what can I do.READ MORE,1
"I'm full satisfying... of flip card servicibility...I bought it 309 ,,, and I'm so happy,,,READ MORE",5
it's perfect for 15*20 room.awessom lighting...READ MORE,5
Awesome product at an affordable price!!READ MORE,4
goodREAD MORE,5
Third class bulbREAD MORE,5
good productREAD MORE,3
this product value of moneyREAD MORE,5
nice productsREAD MORE,5
goodREAD MORE,5
GoodREAD MORE,5
Good productREAD MORE,4
G00d productsREAD MORE,5
